951,Stim,american,expensive,williamsburg,15:27,2.4,true
952,Zaam-Dox,latin american,expensive,williamsburg,3:23,2.5,true
953,Lotlux,american,expensive,greenwich village,15:27,0.6,true
954,Subin,african,medium,greenwich village,20:30,0.8,false
955,Ventosanzap,african,expensive,lower east side,22:16,2.1,true
956,Tresom,asian,cheap,greenwich village,15:50,4.9,false
957,Prodder,french,cheap,soho,8:02,1.4,false
958,Tin,american,cheap,lower east side,17:14,2.6,true
959,Voltsillam,asian,expensive,soho,5:05,2.4,false
960,Veribet,middle eastern,cheap,soho,19:44,2.5,false
961,Ventosanzap,latin american,medium,greenwich village,4:06,3.3,false
962,Vagram,italian,expensive,tribeca,21:32,2.9,true
963,Biodex,asian,cheap,greenwich village,2:13,4.9,false
964,Toughjoyfax,asian,cheap,upper east side,0:53,3.0,false
965,Vagram,latin american,medium,harlem,4:15,2.3,false
966,Kanlam,italian,cheap,harlem,20:58,1.8,true
967,Bitchip,middle eastern,cheap,upper east side,2:37,2.1,false
968,Keylex,italian,expensive,williamsburg,7:21,3.4,true
969,Flowdesk,american,medium,soho,18:50,1.8,false
970,Stronghold,american,medium,williamsburg,0:33,1.3,true
971,Stronghold,middle eastern,medium,soho,21:12,3.5,false
972,Job,american,expensive,tribeca,20:10,0.3,true
973,Vagram,italian,cheap,upper east side,5:09,3.7,true
974,Temp,american,cheap,williamsburg,0:30,2.6,true
975,Otcom,french,medium,harlem,11:02,5.0,false
976,Ronstring,latin american,medium,soho,19:03,1.5,false
977,Konklab,american,expensive,harlem,0:28,3.8,false
978,Lotstring,latin american,medium,williamsburg,20:27,0.5,false
979,Voyatouch,asian,expensive,upper east side,4:00,4.0,true
980,Stringtough,french,expensive,upper east side,3:58,0.9,false
981,Quo Lux,american,expensive,soho,3:36,3.1,true
982,Span,american,cheap,greenwich village,0:09,3.4,true
983,Sonsing,american,expensive,flatiron,9:50,1.4,false
984,Toughjoyfax,asian,medium,lower east side,17:35,4.4,true
985,Tempsoft,latin american,expensive,soho,23:29,1.0,true
986,Domainer,african,expensive,soho,1:39,4.8,false
987,Toughjoyfax,french,expensive,upper east side,2:30,4.0,false
988,Stronghold,italian,medium,lower east side,16:36,0.8,true
989,Overhold,asian,expensive,soho,23:14,0.6,true
990,Konklux,american,cheap,soho,14:44,3.3,false
991,Rank,french,expensive,upper east side,21:06,2.7,false
992,Bitchip,italian,medium,williamsburg,18:16,4.0,false
993,Redhold,french,medium,harlem,4:43,1.0,false
994,Solarbreeze,american,cheap,upper east side,1:44,2.6,true
995,Matsoft,latin american,cheap,lower east side,7:09,3.3,true
996,Transcof,american,medium,upper east side,21:45,1.7,false
997,Tampflex,middle eastern,medium,harlem,22:14,2.7,true
998,Stim,italian,medium,harlem,16:47,1.1,true
999,Cardguard,french,cheap,flatiron,11:01,4.3,true
1000,Bitwolf,american,expensive,upper east side,2:09,0.3,false
